gage_id,time_start,temperature,specific_humidity,pressure,wind_u,wind_v,longwave_radiation,convective_fraction,shortwave_radiation
6878000,2001-01-01T00:00:00,"[-8.119583333333305, -8.082916666666641, -7.839583333333316, -7.909999999999978, -7.9974999999999765, -8.185416666666647]","[0.001691674998982747, 0.0016937749989827475, 0.0016848333323160804, 0.0016746499989827473, 0.0016626916656494143, 0.0016098916656494139]","[98286.35625, 98524.43624999998, 97829.15625, 98124.51625000003, 98312.59625000005, 97799.07625]","[-2.459583333333333, -2.0262500000000006, -2.4324999999999997, -2.4325000000000006, -2.4374999999999996, -2.3683333333333336]","[-1.834583333333333, -1.8495833333333334, -1.29375, -1.5391666666666666, -1.7858333333333334, -1.23125]","[249.25958333333332, 249.57124999999996, 242.1983333333333, 244.4425, 246.31208333333328, 240.22833333333335]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[87.28383333333333, 86.31983333333334, 91.56383333333332, 89.79116666666665, 87.1585, 90.70816666666667]"
6879650,2001-01-01T00:00:00,[],[],[],[],[],[],[],[]
6885500,2001-01-01T00:00:00,"[-10.778333333333308, -10.507916666666645, -10.799583333333311, -11.169999999999979, -10.792916666666642, -11.205416666666643, -11.45333333333331, -11.73083333333331]","[0.0013635166656494138, 0.0013556833323160806, 0.001329216665649414, 0.0012943749989827473, 0.001299091665649414, 0.0012687916656494139, 0.0012496249989827472, 0.0012346749989827475]","[97938.35625, 98531.76958333334, 98373.92958333333, 98161.74291666667, 98163.58291666665, 98148.43625000001, 98274.6495833333, 97801.15625]","[-0.8195833333333332, -0.70375, -0.5408333333333333, -0.2154166666666666, -0.25, -0.25583333333333336, -0.0025000000000000022, -0.3133333333333333]","[-2.2495833333333333, -2.414166666666666, -2.4604166666666667, -2.4804166666666663, -2.645, -2.6458333333333335, -2.6399999999999992, -2.62375]","[233.9295833333333, 235.09083333333322, 234.8758333333334, 234.39125, 233.97458333333338, 234.05249999999998, 233.97499999999994, 231.1570833333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[88.9135, 89.4325, 88.45416666666665, 85.43983333333334, 87.93583333333333, 86.57516666666668, 83.2855, 86.49683333333336]"
6888500,2001-01-01T00:00:00,"[-9.151666666666644, -9.177916666666642, -9.442499999999981, -9.517083333333312]","[0.001603291665649414, 0.0015758833323160802, 0.001530566665649414, 0.0015302916656494137]","[98041.18291666667, 98332.88958333334, 98146.99624999998, 98571.23625]","[-0.7925, -0.7075, -0.6008333333333334, -0.8691666666666666]","[-1.8683333333333334, -1.9845833333333334, -2.09625, -1.9458333333333337]","[244.9820833333333, 244.95875, 243.8870833333333, 242.735]","[0.0, 0.0, 0.0, 0.0]","[84.67383333333333, 85.41416666666667, 84.44949999999999, 87.02683333333334]"
6889200,2001-01-01T00:00:00,"[-10.371249999999977, -10.815416666666644]","[0.0014252749989827472, 0.0013656083323160808]","[99123.36958333332, 98579.04958333336]","[0.024999999999999994, -0.035416666666666714]","[-2.1358333333333333, -2.1837500000000003]","[240.55666666666662, 238.50041666666664]","[0.0, 0.0]","[85.60683333333334, 84.55683333333333]"
6889500,2001-01-01T00:00:00,"[-10.34458333333331, -10.371249999999977, -10.687916666666647, -10.815416666666644]","[0.0014362583323160804, 0.0014252749989827472, 0.0013911249989827475, 0.0013656083323160808]","[99390.22291666667, 99123.36958333332, 98983.52958333334, 98579.04958333336]","[0.29416666666666663, 0.024999999999999994, 0.08541666666666665, -0.035416666666666714]","[-1.9312499999999997, -2.1358333333333333, -2.10125, -2.1837500000000003]","[241.21708333333336, 240.55666666666662, 239.79583333333332, 238.50041666666664]","[0.0, 0.0, 0.0, 0.0]","[87.03416666666665, 85.60683333333334, 84.7835, 84.55683333333333]"
6892000,2001-01-01T00:00:00,"[-10.774999999999977, -10.567916666666646, -11.107916666666645, -11.022916666666644, -11.185833333333305, -11.189583333333312, -11.351666666666647]","[0.001361958332316081, 0.0013857666656494141, 0.0013352416656494143, 0.0013448749989827475, 0.0013343999989827474, 0.0013392333323160807, 0.001330074998982747]","[99152.14291666668, 99652.06291666666, 98855.84958333334, 99143.15625000001, 99060.06291666666, 99206.96958333334, 98995.10291666667]","[0.7316666666666666, 0.9974999999999999, 0.49958333333333327, 0.7695833333333333, 0.6275000000000002, 0.9762500000000002, 1.04125]","[-1.9304166666666667, -2.025, -2.2220833333333334, -2.25625, -2.4729166666666664, -2.4491666666666667, -2.5329166666666665]","[240.81125000000006, 242.13583333333338, 239.19541666666657, 239.64666666666676, 238.8283333333333, 238.68374999999992, 237.38125000000002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[80.88016666666665, 80.7525, 79.59016666666666, 80.21316666666667, 77.8495, 78.88183333333333, 77.73116666666665]"
6903400,2001-01-01T00:00:00,"[-13.054166666666648, -12.952083333333311, -12.831666666666647]","[0.0012405999989827472, 0.001251983332316081, 0.0012651499989827474]","[99033.55625000001, 99095.34291666665, 99209.84958333336]","[1.7904166666666663, 1.7862499999999997, 1.7837500000000004]","[-2.020000000000001, -1.949583333333333, -1.9199999999999997]","[234.04125, 234.355, 234.73374999999996]","[0.0, 0.0, 0.0]","[81.3205, 81.66483333333333, 82.16483333333333]"
6906800,2001-01-01T00:00:00,"[-11.36083333333331, -11.22333333333331, -11.25541666666664, -11.398749999999978, -11.587083333333313, -11.381666666666645, -11.21749999999998, -11.187083333333307]","[0.001324283332316081, 0.001336666665649414, 0.0013282999989827472, 0.0013195416656494139, 0.001306966665649414, 0.0013231999989827472, 0.0013361333323160807, 0.0013384583323160807]","[99207.8495833333, 99258.03625, 99643.74291666667, 99633.44958333332, 99504.48958333333, 99670.59625, 99776.35625000001, 99657.39625]","[2.347916666666666, 2.6320833333333336, 1.815833333333333, 1.9975000000000003, 2.160833333333333, 2.356666666666667, 2.5116666666666667, 2.6208333333333322]","[-1.7062499999999996, -1.7041666666666668, -1.8795833333333334, -1.8208333333333335, -1.770833333333333, -1.7158333333333333, -1.6395833333333332, -1.54125]","[236.4637500000001, 236.29208333333327, 238.60124999999994, 236.85624999999996, 234.98291666666668, 235.2941666666666, 235.4908333333333, 235.11374999999998]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[80.29583333333333, 77.73683333333334, 82.92616666666666, 83.7795, 83.05683333333333, 81.3015, 79.86649999999999, 78.0225]"
6910800,2001-01-01T00:00:00,"[-8.21874999999998, -8.694166666666645, -8.714583333333309, -9.274999999999977]","[0.001702599998982747, 0.0016580166656494138, 0.0016325666656494143, 0.0015722833323160807]","[98614.35625, 97925.87624999999, 98483.76958333333, 97605.44958333333]","[-0.9791666666666669, -0.9800000000000001, -0.7958333333333333, -0.7895833333333334]","[-1.8304166666666666, -1.8858333333333333, -1.9354166666666668, -2.002916666666667]","[255.77958333333333, 251.57416666666663, 250.8441666666666, 246.60500000000002]","[0.0, 0.0, 0.0, 0.0]","[79.70216666666666, 80.5355, 81.7865, 82.6455]"
6911900,2001-01-01T00:00:00,"[-8.893749999999974, -9.19083333333331]","[0.0015999749989827475, 0.0015577499989827472]","[98635.15625000001, 98166.56958333333]","[-0.6479166666666666, -0.5766666666666668]","[-1.8858333333333333, -2.05125]","[249.94708333333335, 246.6025]","[0.0, 0.0]","[82.60016666666665, 82.65283333333333]"
6917000,2001-01-01T00:00:00,"[-8.02874999999998, -8.028333333333313, -7.986249999999984, -8.044166666666648, -8.120416666666648, -8.187916666666645, -8.423333333333312, -8.559166666666647]","[0.0016929499989827475, 0.0016944333323160806, 0.0016972999989827472, 0.0016898416656494141, 0.0016778166656494142, 0.0016732583323160804, 0.0016474333323160811, 0.0016303499989827476]","[98977.90291666666, 99188.64958333333, 99448.30291666665, 99598.46291666666, 98922.14291666668, 99207.44958333332, 99251.07625, 99577.71625]","[-0.7837500000000001, -0.5783333333333334, -0.3591666666666667, -0.14125, -0.48625, -0.26499999999999996, -0.05249999999999999, 0.15624999999999997]","[-1.2945833333333334, -1.3629166666666668, -1.4445833333333338, -1.522083333333333, -1.52375, -1.5820833333333333, -1.6475, -1.7070833333333326]","[264.21333333333337, 264.24583333333334, 264.3891666666667, 263.95500000000004, 263.1208333333333, 262.78583333333324, 261.3420833333333, 260.415]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[74.33883333333334, 76.08583333333333, 75.77449999999999, 75.97916666666667, 76.6875, 77.7865, 78.8085, 80.76883333333335]"
6918460,2001-01-01T00:00:00,"[-8.394999999999984, -8.517916666666643, -8.42124999999998, -8.510416666666648, -8.386666666666644, -8.623749999999973]","[0.0016582499989827475, 0.001638008332316081, 0.0016348916656494141, 0.0016238249989827473, 0.0016233416656494138, 0.001590108332316081]","[98094.70291666668, 98431.07625, 98731.90291666666, 98729.12958333331, 99107.52958333334, 98926.83625]","[0.8191666666666667, 0.7820833333333334, 0.7212500000000003, 0.25666666666666665, 0.27791666666666665, 0.41500000000000004]","[-1.5674999999999997, -1.6899999999999997, -1.6312499999999999, -1.53625, -1.555416666666667, -1.59]","[260.815, 261.7487500000001, 261.2329166666666, 261.85208333333327, 262.1229166666667, 260.0429166666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[68.32783333333334, 72.76116666666665, 70.63916666666667, 72.17083333333333, 72.0115, 70.28016666666666]"
6919500,2001-01-01T00:00:00,"[-8.349999999999975, -8.334166666666647, -8.603749999999982, -8.59791666666665, -8.797916666666646, -8.737499999999978, -9.006666666666646, -8.93791666666665]","[0.0016369833323160807, 0.0016458333323160809, 0.0016056583323160812, 0.0015934249989827474, 0.001578533332316081, 0.0015796083323160813, 0.0015494749989827476, 0.001555708332316081]","[99243.39624999998, 99530.19625, 99275.71625, 99361.02291666665, 99653.66291666667, 99676.59625, 99877.68958333333, 99910.24958333332]","[-0.2058333333333334, -0.2820833333333334, -0.19874999999999998, -0.15083333333333335, 0.08333333333333336, 0.1454166666666666, 0.39041666666666663, 0.5033333333333333]","[-1.399166666666667, -1.3575, -1.3820833333333333, -1.4045833333333333, -1.4100000000000001, -1.45625, -1.4499999999999995, -1.4816666666666667]","[262.7487500000001, 263.01791666666674, 261.2416666666666, 260.90833333333336, 260.0437500000001, 260.1199999999999, 258.7450000000001, 258.7687499999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[73.1035, 74.24249999999999, 74.62583333333335, 73.38583333333334, 77.94216666666668, 75.51516666666667, 78.4675, 77.18183333333333]"
6921070,2001-01-01T00:00:00,"[-9.240833333333306, -9.309999999999974, -9.281666666666638, -9.278333333333315]","[0.001529491665649414, 0.0015275249989827476, 0.0015090583323160809, 0.001493416665649414]","[98108.06291666668, 97950.03625, 98644.19624999998, 99014.51624999999]","[1.83375, 2.0075, 1.7354166666666666, 1.2604166666666665]","[-1.7854166666666664, -1.73625, -1.655833333333333, -1.562083333333333]","[255.2458333333334, 254.72874999999996, 254.9191666666667, 255.12708333333342]","[0.0, 0.0, 0.0, 0.0]","[67.68150000000001, 67.16483333333333, 68.44916666666667, 68.74283333333334]"
6921200,2001-01-01T00:00:00,"[-9.562083333333305, -9.32874999999998, -9.565416666666643]","[0.0014679916656494141, 0.0014856166656494142, 0.001461316665649414]","[98701.34291666666, 99164.99625000001, 99228.35625]","[1.6654166666666665, 1.2616666666666665, 1.6733333333333336]","[-1.5925, -1.4300000000000004, -1.5491666666666666]","[253.28291666666667, 254.68208333333328, 252.77875000000006]","[0.0, 0.0, 0.0]","[69.3995, 69.86250000000001, 70.55016666666667]"
6934000,2001-01-01T00:00:00,"[-9.54958333333331, -9.781666666666645, -9.61083333333331, -9.82083333333331, -9.872916666666642, -9.879583333333315, -9.534166666666648, -9.66083333333331, -9.709583333333308, -9.890416666666644, -10.011666666666647, -9.81208333333331, -9.956249999999978, -10.05708333333331, -9.741666666666646, -9.71624999999998, -9.841666666666645, -9.863749999999976, -9.988333333333308, -9.846666666666648, -10.077916666666653, -10.161666666666639, -10.118333333333311, -9.882499999999977, -10.182916666666648, -9.970833333333308, -9.951666666666641, -10.019999999999976, -10.170416666666645, -9.972916666666642, -10.117916666666646, -10.244999999999974, -10.147916666666646, -9.89749999999998, -9.981249999999973, -10.03458333333331, -9.882083333333307, -10.100416666666648, -10.179999999999977, -9.938333333333313, -9.955833333333308, -9.911249999999976, -9.863333333333307, -10.03999999999997, -9.989999999999974, -10.136249999999976, -9.978749999999975, -9.79249999999997, -9.959999999999978, -9.822916666666645, -9.900833333333315, -10.018333333333315, -10.002499999999975, -9.997499999999981]","[0.0014885583323160808, 0.0014818666656494141, 0.0014925749989827474, 0.001471749998982747, 0.0014654249989827473, 0.0014626749989827472, 0.0014900333323160807, 0.0014771333323160812, 0.0014835166656494145, 0.0014643249989827476, 0.001452191665649414, 0.0014677333323160808, 0.0014527083323160805, 0.0014410083323160806, 0.0014653499989827473, 0.0014664499989827477, 0.0014585916656494142, 0.0014554583323160807, 0.001443241665649414, 0.0014536999989827471, 0.001432116665649414, 0.0014231166656494142, 0.0014252499989827474, 0.0014451249989827473, 0.0014173583323160805, 0.0014338583323160806, 0.0014353249989827474, 0.0014306916656494138, 0.0014181999989827476, 0.0014347499989827474, 0.0014221583323160807, 0.0014129249989827475, 0.0014102166656494144, 0.001435658332316081, 0.0014344916656494138, 0.001430891665649414, 0.0014425749989827473, 0.0014227416656494138, 0.0014154999989827476, 0.0014258666656494137, 0.001434891665649414, 0.0014420833323160805, 0.001444283332316081, 0.0014276833323160806, 0.0014316666656494141, 0.0014206499989827474, 0.0014329499989827472, 0.0014482583323160807, 0.0014346416656494142, 0.0014450833323160805, 0.0014401999989827475, 0.0014287499989827474, 0.0014337249989827474, 0.0014352249989827476]","[98109.95625, 97392.54291666666, 98034.38291666667, 97975.2095833333, 97900.48958333331, 97741.44958333333, 98184.11625, 98133.26291666667, 97710.51625, 97694.08958333335, 97792.83625, 98482.00958333335, 98233.50291666666, 97901.50291666668, 98424.22291666667, 98481.2095833333, 98117.98291666666, 98294.03625, 98266.19625000002, 98722.22291666665, 98352.75625000003, 98166.6495833333, 98269.28958333332, 98717.71625, 98280.46291666669, 98780.2229166667, 98859.74291666666, 98757.66291666667, 98494.48958333333, 98922.64958333335, 98650.91625, 98220.94291666667, 98722.56958333333, 99237.23625, 99087.44958333335, 99023.66291666667, 99371.34291666666, 98992.11625, 98722.43625000001, 99443.76958333333, 99409.76958333334, 99534.99625000001, 99652.46291666669, 99275.63625, 99281.42291666666, 99471.55625000001, 99666.91625000001, 99877.63625000003, 99398.16958333335, 100036.43624999998, 99662.99624999998, 100033.71625, 99904.40958333331, 100337.68958333333]","[2.394583333333333, 1.7058333333333333, 1.9687500000000002, 2.2824999999999998, 2.4058333333333333, 2.4583333333333335, 2.494583333333333, 2.3887500000000004, 1.4850000000000003, 1.57, 1.9725000000000001, 2.3529166666666668, 2.5212500000000007, 2.516666666666666, 2.5025, 2.460833333333334, 1.778333333333334, 1.779166666666667, 2.1095833333333336, 2.42, 2.6158333333333337, 2.577083333333333, 2.528333333333333, 2.4970833333333333, 2.030416666666667, 2.2695833333333333, 2.45125, 2.5970833333333334, 2.5608333333333335, 2.5683333333333334, 2.6141666666666663, 2.5783333333333336, 2.1545833333333335, 2.2475, 2.3104166666666672, 2.4025000000000003, 2.549583333333333, 2.7399999999999998, 2.671666666666667, 2.09, 2.0762500000000004, 2.2412500000000004, 2.5091666666666668, 2.7595833333333335, 2.75375, 2.3633333333333333, 2.5725000000000002, 2.7612500000000004, 2.8183333333333334, 2.735, 2.7775, 2.4499999999999997, 2.4587499999999998, 2.1516666666666664]","[-2.947083333333333, -2.0454166666666667, -2.31625, -2.639583333333333, -2.8120833333333337, -2.9166666666666665, -2.9970833333333324, -2.9283333333333332, -1.6820833333333332, -1.8779166666666665, -2.229166666666667, -2.5404166666666668, -2.714583333333333, -2.8179166666666675, -2.9483333333333337, -2.959166666666667, -1.7641666666666662, -1.8775000000000004, -2.1058333333333334, -2.2929166666666667, -2.450833333333333, -2.63875, -2.853333333333334, -2.984583333333333, -1.939166666666667, -2.0354166666666664, -2.09, -2.1433333333333335, -2.3962499999999998, -2.6654166666666668, -2.8991666666666664, -2.663333333333333, -1.8408333333333335, -1.8595833333333331, -1.8675, -2.107083333333333, -2.4216666666666664, -2.7537499999999997, -2.4850000000000008, -1.6499999999999997, -1.6279166666666667, -1.8229166666666667, -2.120833333333333, -2.3462500000000004, -2.2, -1.7437500000000001, -1.8279166666666669, -1.8412500000000003, -1.7520833333333334, -1.4945833333333332, -1.37, -1.3904166666666669, -1.3120833333333335, -1.2333333333333334]","[247.31000000000003, 251.1883333333334, 250.95916666666668, 248.82375000000002, 247.67375, 246.74791666666655, 247.60875000000001, 246.3666666666666, 252.19291666666666, 250.61749999999998, 249.09250000000011, 249.3829166666667, 247.83958333333328, 246.4287499999999, 247.1841666666667, 246.26375, 250.86249999999995, 250.24166666666667, 249.09791666666663, 249.47416666666666, 247.81624999999997, 246.5054166666666, 245.86250000000007, 245.90666666666675, 247.87875, 248.87749999999997, 248.86249999999998, 248.2487500000001, 246.58249999999998, 246.8408333333334, 245.34000000000012, 243.28000000000006, 247.71833333333333, 248.58458333333337, 247.61124999999996, 246.80666666666662, 247.17500000000004, 245.74124999999995, 244.48250000000004, 247.99375, 247.0337499999999, 246.71583333333334, 246.87749999999994, 246.00916666666672, 245.93250000000003, 244.36916666666662, 245.51, 246.95291666666665, 246.33333333333334, 245.96000000000004, 246.07249999999996, 242.80375000000004, 243.33999999999995, 241.13875000000007]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.1415, 70.44916666666666, 68.6465, 67.18283333333333, 67.12516666666667, 67.14983333333333, 67.10549999999999, 66.8145, 71.08883333333334, 71.21516666666666, 68.87483333333334, 67.78383333333333, 66.78983333333333, 66.5915, 66.66116666666667, 66.97216666666667, 68.94416666666667, 69.82916666666667, 69.0605, 68.13383333333333, 67.72083333333335, 66.83516666666667, 66.71583333333335, 67.01783333333334, 68.57083333333334, 68.3035, 67.79816666666666, 67.92349999999999, 67.69316666666668, 66.62683333333332, 66.24183333333333, 66.4785, 67.42616666666667, 67.97249999999998, 68.07283333333334, 67.7265, 67.40383333333334, 66.7165, 66.57516666666668, 68.1535, 68.24616666666667, 68.73316666666666, 67.88416666666667, 66.34649999999999, 65.5955, 69.66116666666666, 68.10416666666667, 66.41416666666666, 65.93650000000001, 68.07816666666666, 66.62283333333333, 70.75916666666667, 69.4705, 72.7425]"
